Zip Code,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Median Home Value,Public transportation
13750,29503.0,51.3,54.8,0.09186351706036745,131300,0.0
13751,14557.0,32.6,26.7,0.14864864864864866,-666666666,0.0
13752,34883.0,49.9,51.8,0.15397923875432526,169900,0.0
13753,24943.0,26.0,32.3,0.1714376590330789,167700,0.01146384479717813
13754,22918.0,48.2,46.1,0.09421841541755889,119200,0.0
13755,27208.0,56.3,46.6,0.04861111111111111,105100,0.005190311418685121
13756,29569.0,57.6,49.4,0.06153846153846154,157900,0.0
13757,25987.0,46.3,41.1,0.14517876489707476,138300,0.0045871559633027525
13760,32046.0,42.0,45.3,0.1931785054902342,125800,0.013841835253121673
13774,15067.0,27.7,29.3,0.0,79600,0.0
13775,29871.0,47.9,50.8,0.1334321719792439,160700,0.0
13776,31899.0,55.6,53.4,0.21014492753623187,121800,0.0
13777,30034.0,51.6,57.6,0.07885304659498207,135900,0.0
13778,28624.0,43.6,44.2,0.12078797304302748,129800,0.0015372790161414297
13780,24979.0,48.8,44.6,0.16481994459833796,109000,0.0
13782,30077.0,51.5,54.8,0.13565891472868216,167500,0.023809523809523808
13783,25247.0,47.9,51.0,0.051389617199790245,104800,0.017921146953405017
13784,20332.0,24.0,40.8,0.07246376811594203,77800,0.0
13786,27469.0,49.5,56.5,0.1423728813559322,150700,0.0
13787,21236.0,48.5,41.9,0.05378657487091222,101100,0.0
13788,29040.0,47.1,51.7,0.19246298788694483,134900,0.019230769230769232
13790,25767.0,36.5,39.3,0.14864535025628509,92500,0.046646525679758306
13794,11507.0,30.5,29.1,0.18421052631578946,35500,0.0
13795,30314.0,44.2,46.7,0.1106574111882401,98600,0.0
13796,31020.0,47.3,47.9,0.15895953757225434,162300,0.0
13797,23473.0,44.1,37.4,0.0718232044198895,86300,0.0
13801,22710.0,44.5,47.9,0.08292201382033564,83100,0.003766478342749529
13802,28111.0,45.4,27.5,0.22128851540616246,95500,0.0
13803,24903.0,36.6,36.7,0.07537313432835821,107200,0.001040582726326743
13804,29256.0,48.2,43.5,0.07924528301886792,120800,0.022222222222222223
13806,26737.0,49.3,27.8,0.20535714285714285,133800,0.0
13807,31703.0,52.2,50.2,0.100418410041841,156800,0.003179650238473768
13808,27692.0,42.4,41.9,0.17039106145251395,135500,0.021505376344086023
13809,27322.0,35.9,52.2,0.0719360568383659,77700,0.010610079575596816
13810,32264.0,48.3,49.7,0.15933412604042807,134000,0.0
13811,34863.0,39.6,43.1,0.14758620689655172,110300,0.001488833746898263
13812,26866.0,42.4,37.0,0.10943833236826868,104400,0.005136986301369863
13813,23150.0,45.1,59.4,0.10361445783132531,117900,0.0
13815,26817.0,41.1,42.5,0.10409330985915492,88200,0.005488668555240793
13820,24122.0,29.1,29.8,0.18534267133566784,147900,0.02413288758880067
13825,26284.0,48.0,46.2,0.13424900310146212,140700,0.0
13827,33179.0,48.8,51.7,0.1878375205447288,111600,0.007362658108363225
13830,25354.0,43.7,48.8,0.08365122615803815,94900,0.0
13832,23187.0,37.0,44.2,0.08368200836820083,88000,0.014814814814814815
13833,28287.0,43.5,48.5,0.12712785222745382,101200,0.0
13834,16683.0,18.2,44.4,0.30303030303030304,-666666666,0.06976744186046512
13835,26777.0,41.9,48.2,0.08422174840085288,91300,0.020689655172413793
13838,22799.0,40.6,45.6,0.1231630510846746,84000,0.0016474464579901153
13839,22013.0,55.5,55.1,0.030048076923076924,116300,0.0
13841,28440.0,40.4,35.1,0.10854503464203233,108400,0.0
13842,26181.0,40.2,47.4,0.12087912087912088,202300,0.04736842105263158
13843,23433.0,44.6,46.1,0.11359159553512804,112300,0.0
13844,23172.0,42.4,46.4,0.10220440881763528,89600,0.0
13846,21378.0,61.5,60.5,0.20216606498194944,144600,0.0
13847,22786.0,37.3,27.4,0.2978723404255319,75500,0.0
13849,26031.0,45.0,46.7,0.09332905708787684,96500,0.0
13850,36028.0,39.1,45.7,0.213363240891789,145900,0.025289457647775748
13856,23779.0,46.3,45.2,0.10843655059593363,115200,0.001122754491017964
13859,38166.0,57.7,53.5,0.0,133500,0.0
13861,43634.0,69.3,65.0,0.3618421052631579,159800,0.0
13862,27481.0,39.1,44.4,0.09977026583524778,106000,0.0
13863,21481.0,41.6,28.3,0.03682170542635659,77400,0.0064516129032258064
13864,27368.0,41.4,37.5,0.09933774834437085,136600,0.04085603112840467
13865,27472.0,40.6,45.4,0.12338262476894639,113000,0.0
13901,27100.0,40.4,41.3,0.15037712130735387,122100,0.03207708257104525
13902,3007.0,19.5,19.5,0.0,-666666666,0.06604747162022703
13903,29929.0,37.8,42.9,0.15033863600567018,114000,0.040827996340347665
13904,23272.0,35.7,44.1,0.1277802657113002,95600,0.017022357723577235
13905,25038.0,34.6,40.1,0.15324108629499913,108700,0.1036849710982659
14001,33371.0,42.7,48.3,0.14634492547906316,138700,0.011678200692041523
14004,28529.0,41.6,43.9,0.16276269702276708,173300,0.0
14005,28585.0,36.5,44.0,0.11463981409759876,128700,0.0009940357852882703
14006,32072.0,47.3,51.0,0.12421362602061303,110700,0.001490947816826411
14008,26031.0,46.8,45.3,0.0836864406779661,132100,0.0
14009,26783.0,42.4,43.1,0.09865591397849463,112900,0.0
14011,22371.0,37.6,41.9,0.08699472759226713,122900,0.001528117359413203
14012,29646.0,44.3,42.9,0.09923664122137404,119600,0.0
14013,27642.0,45.9,48.2,0.06177606177606178,93100,0.02030456852791878
14020,28537.0,42.0,45.2,0.1241798000858527,107900,0.004972375690607734
14024,29029.0,40.9,41.6,0.11037735849056604,108900,0.0
14025,34532.0,47.2,51.6,0.12962962962962962,186100,0.0
14026,49874.0,54.4,49.9,0.18299445471349354,166900,0.0
14028,34346.0,44.2,39.3,0.1523404255319149,128500,0.0
14030,27090.0,43.0,48.2,0.10258418167580266,132000,0.0
14031,41270.0,39.1,48.4,0.23539140022050717,233300,0.004891969017529555
14032,51788.0,39.8,43.8,0.2909248055315471,331800,0.005106571936056839
14033,41520.0,49.6,47.5,0.27313769751693,259900,0.014568158168574402
14034,18831.0,43.9,49.3,0.07897033158813263,101400,0.0
14035,16825.0,-666666666.0,59.2,0.0,-666666666,0.0
14036,33180.0,45.7,50.6,0.1763245033112583,144300,0.001557632398753894
14037,29833.0,49.4,37.8,0.09461077844311377,162300,0.0
14039,24849.0,29.2,36.1,0.1320754716981132,84200,0.0
14040,31368.0,48.1,35.1,0.04973118279569892,151200,0.0009881422924901185
14041,24673.0,33.5,31.5,0.09,67700,0.0
14042,22513.0,37.4,44.3,0.07568978374347501,89100,0.0
14043,32626.0,40.3,46.0,0.15404246076994083,126400,0.00423230660710087
14047,32284.0,40.5,48.0,0.17600343421335052,132000,0.005766312594840668
14048,23014.0,43.0,43.5,0.09646941819990054,70700,0.00497086047308879
14051,54033.0,45.7,46.4,0.27852889667250436,280200,0.010444643390032825
14052,40643.0,46.8,48.9,0.2573305560006409,218900,0.00825214899713467
14054,30696.0,39.3,35.7,0.10871794871794872,120300,0.0
14055,32125.0,43.9,54.7,0.1644295302013423,180800,0.0
14057,33852.0,45.0,48.3,0.17003586566677534,169700,0.009500113096584483
14058,28822.0,37.4,42.6,0.13416422287390029,117800,0.0
14059,39784.0,48.1,50.1,0.23672536631267643,245000,0.0
14060,29922.0,55.3,60.6,0.027559055118110236,74000,0.0
14061,23510.0,36.9,36.7,0.13768115942028986,103600,0.0
14062,27772.0,51.8,49.5,0.06314063140631407,88900,0.0
14063,26366.0,29.8,35.1,0.19992795389048992,123800,0.003699966363942146
14065,22469.0,43.9,41.9,0.07649402390438247,100700,0.0
14066,25349.0,48.0,41.6,0.08869179600886919,88400,0.015306122448979591
14067,28356.0,45.1,40.6,0.07843658601435788,126100,0.01686217008797654
14068,46674.0,52.0,54.7,0.19133213501098462,236800,0.010885885885885885
14069,26988.0,52.0,53.8,0.12637362637362637,176700,0.0
14070,20957.0,38.8,42.4,0.07175056348610068,88000,0.0
14072,38281.0,42.3,42.9,0.20475295381310418,196300,0.0
14075,36999.0,44.1,48.0,0.21420789541143295,168400,0.011309824835639741
14080,32110.0,46.2,46.7,0.13763582482713205,163600,0.0
14081,26571.0,50.0,52.2,0.12102473498233215,98800,0.0
14082,30119.0,49.3,41.5,0.07674418604651163,156300,0.0
14085,33853.0,39.2,42.2,0.20227408737283065,183500,0.01445578231292517
14086,39616.0,41.2,44.6,0.1936131227641567,200300,0.0036140431390546124
14091,25284.0,44.2,45.1,0.09740259740259741,123400,0.0
14092,38068.0,46.6,54.2,0.20121523720495443,173200,0.0
14094,29853.0,40.8,43.8,0.14561388484485172,121800,0.003606126171991006
14098,26567.0,38.2,46.3,0.09326683291770574,95000,0.0
14101,24390.0,43.0,44.6,0.0667172100075815,117400,0.0
14102,37309.0,45.9,40.3,0.11464245175936436,230300,0.0
14103,24437.0,41.2,45.1,0.11686253796381883,82300,0.009232060428031893
14105,28464.0,46.3,41.4,0.09544740973312402,107600,0.0
14108,26973.0,37.4,43.8,0.1078808265257088,100700,0.010015408320493066
14109,4427.0,19.3,19.5,0.2727272727272727,-666666666,0.0
14111,28771.0,40.4,44.0,0.125,127800,0.0037243947858473
14113,29712.0,44.0,51.5,0.10023310023310024,124600,0.018726591760299626
14120,33018.0,42.5,48.1,0.15810711665443875,139700,0.004953419677346057
14125,28174.0,39.7,43.5,0.08387096774193549,99500,0.00558659217877095
14126,32371.0,38.9,51.7,0.07828282828282829,125400,0.0
14127,47059.0,45.2,48.5,0.2384,234200,0.0035683605365756954
14129,23901.0,45.8,45.6,0.0863849765258216,98300,0.0
14130,19632.0,43.4,52.7,0.11304347826086956,79400,0.0
14131,37457.0,49.3,49.8,0.1054138469547111,151900,0.004884856943475227
14132,30560.0,42.6,50.5,0.15744577138679014,154400,0.011878247958426132
14134,30777.0,50.6,51.5,0.0,112500,0.0
14135,20494.0,59.6,63.0,0.045871559633027525,93800,0.0
14136,27145.0,45.8,43.0,0.14983008958912572,91200,0.0
14138,24373.0,33.4,41.0,0.0768621236133122,76000,0.0
14139,36526.0,42.6,41.0,0.20640569395017794,193300,0.006003430531732418
14141,31009.0,45.9,47.2,0.14184268026219957,143400,0.0
14143,30101.0,45.4,59.6,0.1509933774834437,113600,0.008032128514056224
14145,31251.0,43.1,48.1,0.14548361310951238,158400,0.0055248618784530384
14150,30044.0,40.7,48.1,0.17783203125,124100,0.019177403369672944
14167,31077.0,45.4,46.5,0.09766637856525497,144000,0.006211180124223602
14168,10081.0,14.5,18.0,0.0,-666666666,0.0
14169,19982.0,65.5,42.4,0.0,9999,0.0
14170,51508.0,49.6,43.0,0.12570781426953567,175800,0.0
14171,26797.0,42.1,45.2,0.10932944606413994,113100,0.0
14172,37555.0,44.7,44.1,0.14345598509548207,138800,0.0
14173,23528.0,44.8,45.1,0.10638297872340426,87000,0.0
14174,40468.0,44.7,46.0,0.21808785529715763,169000,0.0
14201,21780.0,31.6,31.7,0.1710368694263277,184700,0.1102955762745487
14202,50381.0,36.5,32.4,0.1972318339100346,378600,0.09151921903599756
14203,34435.0,34.9,36.8,0.2423580786026201,-666666666,0.06692406692406692
14204,20454.0,42.5,43.7,0.09993457638207393,85500,0.12138915936384291
14206,22685.0,39.2,40.4,0.11223914269599548,73600,0.06943978530694397
14207,17385.0,30.1,31.4,0.10095278128065013,63900,0.11935447719376892
14208,17350.0,26.4,31.2,0.13314111261872455,63400,0.19571619812583668
14209,30541.0,33.9,38.7,0.20500840964305736,176900,0.0644789867587795
14210,21196.0,34.0,34.5,0.10056145979546821,73900,0.056630265210608426
14211,17553.0,28.9,37.2,0.09487330583382439,44400,0.17281578273123238
14212,16733.0,35.9,35.1,0.08905815145744837,61800,0.15632125665062072
14213,18906.0,28.3,29.6,0.16320577817904022,95900,0.1619857594936709
14214,27198.0,29.6,33.7,0.2309497731184478,171100,0.11659042731228383
14215,19622.0,29.6,35.0,0.11004530797175395,59800,0.15030795439654043
14216,36186.0,34.0,37.9,0.242918867018723,165700,0.06523639253079062
14217,33175.0,42.7,45.2,0.20629939562993957,126600,0.025845430897037846
14218,21022.0,36.1,36.4,0.09498596068993181,96000,0.04067714042138595
14219,28828.0,39.8,42.0,0.137383813194287,121200,0.006540018685767673
14220,27022.0,34.9,38.5,0.16800667024000954,101600,0.049187196246019776
14221,46992.0,46.0,49.5,0.27606635071090047,215900,0.008323787705231005
14222,39834.0,32.2,29.3,0.2682294479853084,290500,0.07402791625124626
14223,33537.0,41.3,41.7,0.24103621913486623,131000,0.01818181818181818
14224,34657.0,42.8,47.8,0.1882732297973151,151000,0.003675417661097852
14225,28598.0,35.5,41.8,0.15086153972086933,101500,0.01488833746898263
14226,38439.0,36.1,39.2,0.2662050973309251,155500,0.016223316912972085
14227,30770.0,46.9,51.0,0.13508005822416302,128700,0.00571888124385667
14228,32679.0,28.8,38.9,0.26350314026517796,176000,0.023846755277560593
14261,3517.0,19.5,19.6,0.5,-666666666,0.17595701813297515
14301,18223.0,35.6,37.4,0.09728371425152567,56800,0.06411626415900834
14302,14037.0,-666666666.0,88.0,0.045871559633027525,-666666666,
14303,21173.0,33.3,34.9,0.05639797818568768,59600,0.01875316776482514
14304,30319.0,42.2,48.3,0.11306463459419758,94100,0.009501347708894879
14305,23064.0,38.8,35.5,0.1163302752293578,77300,0.0249225777908863
14411,21950.0,37.8,39.9,0.0840508806262231,95400,0.0011935548040580863
14414,31699.0,42.3,44.8,0.18240093240093241,144500,0.0
14415,24527.0,36.6,43.9,0.03007518796992481,105400,0.0
14416,27848.0,47.3,46.7,0.12490023942537909,118800,0.0
14418,35520.0,48.9,50.5,0.14638971315529178,141200,0.0
14420,26085.0,30.0,32.6,0.18796800544588155,143700,0.05061753391374772
14422,31516.0,43.3,41.1,0.12756689483509645,118600,0.005818786367414797
14423,27631.0,39.7,43.3,0.12287217579696688,126000,0.0026086956521739132
14424,38914.0,43.8,49.5,0.1931408832963237,188700,0.009669250249405265
14425,33975.0,37.9,36.4,0.23960296519663274,156600,0.00804246421103426
14427,25352.0,37.0,38.1,0.1032258064516129,87200,0.010180995475113122
14428,36069.0,44.6,46.6,0.22743215802104486,163200,0.013147718484145398
14432,25413.0,43.4,44.0,0.12766445106578042,105700,0.0058560110230795725
14433,22774.0,33.2,38.1,0.05114503816793893,83000,0.0005621135469364812
14435,36103.0,48.9,50.1,0.1842971321109544,139400,0.0
14437,24065.0,40.4,46.1,0.07124955245255997,90800,0.012366634335596509
14441,25531.0,37.4,34.7,0.11363636363636363,94200,0.0
14445,27974.0,31.8,37.2,0.24348502528199145,103500,0.0008847600088476001
14450,42687.0,45.7,47.7,0.30784940215422113,196600,0.0075322101090188305
14454,22576.0,22.5,21.6,0.17725608442817145,178600,0.01474631342164459
14456,25401.0,33.3,38.2,0.1498913225213175,114700,0.008542141230068337
14462,27322.0,34.3,40.8,0.14366197183098592,132300,0.012295081967213115
14464,26462.0,39.0,39.9,0.1361821086261981,114600,0.0
14466,32112.0,53.9,51.6,0.08228379513014274,134600,0.01371571072319202
14467,34448.0,38.5,45.2,0.18524895967857655,141500,0.015264187866927592
14468,32152.0,41.4,42.8,0.17460447577670302,145600,0.00010970927043335162
14469,30813.0,49.0,47.8,0.1571241258741259,155000,0.0
14470,30003.0,45.5,47.5,0.10916636593287622,103500,0.004477218856992362
14471,27561.0,37.5,50.6,0.18083900226757368,188400,0.0
14472,48778.0,45.0,48.1,0.28117953165654813,237800,0.0
14475,33744.0,49.5,44.6,0.3627450980392157,324600,0.0
14476,27087.0,41.3,45.1,0.12030553787396563,115500,0.0046210720887245845
14477,31164.0,47.5,47.5,0.08275174476570289,127900,0.0
14478,17039.0,21.6,20.6,0.23679060665362034,189900,0.03422619047619048
14479,39273.0,51.0,52.8,0.0,77000,0.0
14480,18681.0,48.8,47.9,0.08190224570673713,124500,0.0
14481,29995.0,48.5,45.8,0.1436130007558579,112100,0.0
14482,30019.0,34.9,40.3,0.16144229026997645,116000,0.0
14485,29868.0,42.3,43.1,0.192057761732852,152000,0.000980392156862745
14486,41103.0,56.9,56.7,0.1254125412541254,118800,0.0
14487,32497.0,47.3,43.4,0.19057971014492753,160300,0.005827905382242029
14489,23764.0,45.1,44.4,0.08813972380178717,84200,0.013719987527284067
14502,33242.0,39.9,45.2,0.18132018625034238,165000,0.0005753739930955121
14504,26503.0,35.7,44.5,0.11085626911314984,94400,0.003003003003003003
14505,29612.0,45.4,42.4,0.11759729272419628,119100,0.00042517006802721087
14506,48091.0,47.1,47.0,0.37554112554112556,244200,0.0
14507,29068.0,42.9,41.7,0.19572953736654805,137500,0.0
14510,23791.0,37.7,49.4,0.09580481999404938,89300,0.01819970486965076
14511,21872.0,32.0,30.5,0.37183098591549296,113100,0.0
14512,32829.0,50.6,51.4,0.14705882352941177,147000,0.0
14513,26232.0,43.1,45.4,0.11496332026931967,98000,0.016094943911559096
14514,34100.0,42.4,42.9,0.21088861076345433,160400,0.0
14516,30180.0,41.6,44.8,0.08757396449704143,99600,0.0
14517,23473.0,43.4,45.8,0.07692307692307693,91100,0.002497918401332223
14519,34424.0,45.1,46.0,0.16065649560795192,161800,0.0014427701186277653
14521,29508.0,36.9,37.1,0.10705128205128205,96700,0.008188331627430911
14522,31457.0,47.2,45.7,0.12867215041128086,127000,0.00940572894399316
14525,31715.0,41.4,44.3,0.139572192513369,117600,0.0
14526,41622.0,44.5,45.6,0.2741913091767319,196700,0.003838174273858921
14527,27547.0,41.0,43.9,0.1294713160854893,141500,0.0
14529,27521.0,51.1,48.1,0.0,-666666666,0.0
14530,27036.0,40.3,43.2,0.1308483290488432,88200,0.0122517955217575
14532,29599.0,41.0,42.8,0.13264283327764784,132100,0.006530256856769699
14533,28001.0,43.0,38.6,0.11313868613138686,116500,0.0
14534,60820.0,44.3,47.7,0.32017066085693535,257800,0.00242049351173267
14536,23803.0,44.7,44.2,0.10050251256281408,81200,0.0
14537,23439.0,30.6,29.3,0.0,79300,0.0
14539,22675.0,40.5,36.1,0.1834862385321101,87100,0.011764705882352941
14541,16740.0,35.6,35.8,0.07016991818753933,123700,0.001949317738791423
14542,23187.0,50.6,75.1,0.18181818181818182,-666666666,0.0
14543,37616.0,45.6,50.4,0.24282296650717702,185200,0.0
14544,24831.0,41.0,43.5,0.09393063583815028,131800,0.0
14545,23719.0,50.4,51.9,0.1678832116788321,89600,0.0449438202247191
14546,31754.0,36.9,43.8,0.16847348373864635,137000,0.0
14548,29183.0,46.8,47.3,0.08920513710517182,110500,0.018367346938775512
14549,33239.0,43.7,63.1,0.08064516129032258,202800,0.0
14550,35016.0,39.2,43.9,0.09723461195361284,79700,0.014684287812041116
14551,24402.0,40.9,48.1,0.10144927536231885,89200,0.01537838931606637
14555,32647.0,53.3,59.1,0.11264367816091954,114300,0.0
14559,35073.0,41.1,43.2,0.222762282210424,163600,0.00020846362309776944
14560,26500.0,44.4,45.0,0.1577574967405476,132200,0.007963594994311717
14561,29709.0,39.1,37.6,0.1864154685176004,141200,0.0
14564,54053.0,42.9,44.2,0.2989333832335329,268400,0.002665955745134631
14568,35053.0,41.0,40.0,0.21377081779766344,145400,0.0062038404726735595
14569,31559.0,39.2,46.3,0.08985176738882554,114000,0.004037685060565276
14571,29069.0,46.2,54.2,0.0631786771964462,120300,0.08611599297012303
14572,26598.0,46.9,46.9,0.08607242339832868,96700,0.0009045680687471732
14580,39421.0,44.8,45.7,0.25551262845278455,190600,0.002975097333431279
14585,34046.0,67.9,67.3,0.2808988764044944,37500,0.0
14586,32955.0,30.5,37.7,0.25999192571659263,176500,0.0026666666666666666
14588,8604.0,37.1,48.5,0.0,100900,0.0
14589,30108.0,43.0,41.4,0.13568037974683544,136300,0.0
14590,24750.0,41.7,42.2,0.09021531752521122,90500,0.0
14591,28797.0,40.4,49.5,0.15,110600,0.006915629322268326
14592,30686.0,41.3,61.2,0.06857142857142857,151600,0.0
14604,31162.0,34.0,51.3,0.23864258347016967,-666666666,0.062197092084006464
14605,16421.0,27.7,27.0,0.07299703264094956,53400,0.1850104821802935
14606,22759.0,33.7,38.1,0.11483102230189277,107000,0.05952558555870506
14607,36416.0,31.6,30.1,0.28707008436080467,188700,0.05672551303880276
14608,15982.0,28.5,31.2,0.11763904034896401,91700,0.12414800389483933
14609,25227.0,33.1,37.1,0.149949588012377,96600,0.04980366817436254
14610,47135.0,43.5,47.3,0.30710479573712257,160100,0.029345372460496615
14611,14899.0,26.6,30.8,0.07017902813299233,54900,0.12671813217849745
14612,34844.0,45.8,47.7,0.20425548170219268,138500,0.010966532189328939
14613,17264.0,27.8,32.3,0.08591496300012542,70400,0.12899521531100477
14614,10866.0,28.9,30.1,0.05504587155963303,-666666666,0.0
14615,23168.0,35.4,36.6,0.1535436511404352,90500,0.03492149431510558
14616,27136.0,39.1,43.2,0.1470498474059003,103500,0.013171680886094895
14617,35896.0,42.8,47.3,0.25948711701285254,130800,0.015840526831004717
14618,48382.0,38.6,40.6,0.28909040945314646,197900,0.011843079200592153
14619,22513.0,28.1,37.2,0.10825606077533237,76800,0.08334750807960538
14620,30899.0,30.9,32.4,0.25624073862988717,144400,0.05403769015363657
14621,15339.0,31.4,34.3,0.06945195379700173,58000,0.11670941736899963
14622,32381.0,45.3,48.8,0.16721766023248374,111900,0.021335504885993485
14623,23723.0,25.7,29.1,0.2347739266866353,122900,0.05905674403237796
14624,33199.0,41.1,45.2,0.19369196531348323,132800,0.0029142381348875937
14625,42552.0,49.4,49.6,0.2782206222679352,179600,0.0038321903993545786
14626,33383.0,43.3,48.5,0.18903733852415502,140900,0.008396587626788472
14627,13912.0,19.5,19.4,0.6,-666666666,0.05930232558139535
14701,22191.0,38.8,42.7,0.11509467989179441,73500,0.006564939673527325
14706,28519.0,46.2,47.6,0.14386684906520747,98600,0.0
14707,36275.0,61.4,61.2,0.07407407407407407,67700,0.0
14708,19696.0,17.7,26.6,0.02702702702702703,51400,0.0
14709,29474.0,41.8,48.1,0.08875739644970414,85600,0.0
14710,28679.0,47.5,51.0,0.11018363939899833,89400,0.0
14711,19434.0,26.5,36.5,0.07342657342657342,74100,0.0
14712,31942.0,45.2,41.9,0.1895958727429063,147900,0.0
14714,22286.0,34.3,36.7,0.06128133704735376,95400,0.03225806451612903
14715,20646.0,38.9,39.1,0.057334710743801656,59600,0.0
14716,16697.0,31.8,45.4,0.06332082551594746,75700,0.0
14717,29762.0,56.6,60.3,0.13225058004640372,120000,0.0
14718,25425.0,40.3,46.5,0.12075198843094721,106300,0.0022650056625141564
14719,24372.0,44.2,44.0,0.08675010789814415,84100,0.0021231422505307855
14720,19968.0,42.5,48.5,0.07337526205450734,41000,0.015037593984962405
14721,20808.0,42.4,27.6,0.03571428571428571,-666666666,0.0
14722,30988.0,21.2,20.0,0.2962962962962963,1009600,0.0
14723,25110.0,42.1,36.9,0.10040705563093623,82900,0.0
14724,25232.0,35.2,36.0,0.10663983903420524,111700,0.007820136852394917
14726,14836.0,27.4,25.8,0.07232704402515723,79000,0.0
14727,26979.0,47.8,46.1,0.10249165168250707,80500,0.0013679890560875513
14728,31283.0,54.4,54.6,0.16117216117216118,103600,0.0
14729,29158.0,42.4,48.8,0.07324364723467862,91300,0.0
14731,39418.0,49.8,53.9,0.17081447963800905,228300,0.0
14732,22662.0,40.8,58.5,0.04716981132075472,73100,0.0
14733,21813.0,32.7,40.2,0.08278955954323002,79300,0.0
14735,20756.0,38.7,41.1,0.0801862390067253,77200,0.0
14736,32024.0,42.1,53.3,0.046296296296296294,96300,0.0
14737,22841.0,43.3,45.2,0.08551541266158436,76400,0.0022624434389140274
14738,28886.0,55.7,55.3,0.12066306861989205,89600,0.0
14739,21467.0,42.6,42.6,0.04987146529562982,56100,0.017595307917888565
14740,31818.0,56.4,61.9,0.12229437229437229,95500,0.0
14741,28193.0,48.2,44.7,0.1551590380139643,118800,0.007326007326007326
14742,25755.0,62.4,74.1,0.022988505747126436,95800,0.0
14743,25139.0,49.6,46.1,0.0950446791226645,69400,0.0
14744,15976.0,21.6,20.9,0.1986754966887417,108500,0.0
14747,28652.0,42.2,47.3,0.05422853453841188,86800,0.0
14748,20212.0,34.4,41.3,0.044444444444444446,96800,0.017006802721088437
14750,39264.0,46.2,49.9,0.1790550707192296,128200,0.0
14752,23714.0,77.3,52.3,0.08670520231213873,99400,0.0
14753,23561.0,45.5,39.8,0.09762202753441802,63200,0.0
14754,24117.0,51.5,36.7,0.024630541871921183,77100,0.0
14755,23396.0,41.7,41.9,0.08363636363636363,89400,0.008456659619450317
14756,35153.0,45.4,-666666666.0,0.5,94600,0.0
14757,26075.0,39.8,46.5,0.13286130778842148,112400,0.004006410256410256
14760,27170.0,42.5,45.2,0.13177591290542073,78600,0.009014423076923076
14767,20333.0,29.1,34.4,0.06585365853658537,94300,0.015018773466833541
14769,24109.0,39.6,43.9,0.1196236559139785,99400,0.00823045267489712
14770,25445.0,39.5,43.9,0.1509926854754441,86500,0.0
14772,22078.0,37.9,37.5,0.08635842567825755,82400,0.0
14774,24281.0,29.3,54.5,0.0392156862745098,81800,0.06896551724137931
14775,27564.0,43.4,45.2,0.1,81300,0.0
14777,24162.0,44.8,52.4,0.08266129032258064,71600,0.0
14778,3083.0,19.8,19.8,,-666666666,0.0
14779,19078.0,34.7,35.5,0.08894625674724244,73000,0.0008291873963515755
14781,19870.0,37.2,36.7,0.08398133748055987,90200,0.0047789725209080045
14782,20620.0,38.8,37.1,0.07701786814540973,79700,0.006036217303822937
14783,21734.0,34.6,43.5,0.026200873362445413,76000,0.0
14784,22211.0,44.9,34.4,0.11441307578008915,87900,0.0
14787,26739.0,47.0,53.3,0.12455710002725538,84400,0.0
14788,26790.0,57.3,-666666666.0,0.0,-666666666,0.047619047619047616
14801,22771.0,37.5,40.1,0.0975263008245664,86400,0.0
14802,7976.0,20.1,20.2,0.24685138539042822,110900,0.0
14803,29793.0,45.9,44.3,0.19809825673534073,106100,0.0
14804,29357.0,38.8,41.3,0.14114114114114115,83700,0.006042296072507553
14805,28081.0,43.8,48.7,0.22715404699738903,150600,0.021235521235521235
14806,26868.0,45.8,43.4,0.08821453775582216,73800,0.01645123384253819
14807,24817.0,40.8,44.0,0.08951406649616368,89900,0.0
14808,25949.0,46.6,40.9,0.05790645879732739,68900,0.0
14809,26297.0,39.6,46.3,0.12135922330097088,87100,0.003988035892323031
14810,25720.0,46.6,46.0,0.0899523651268417,92000,0.014448336252189142
14812,23907.0,38.0,36.6,0.09749784296807593,93000,0.0
14813,23680.0,42.7,41.1,0.10965435041716329,71600,0.015625
14814,35371.0,40.2,37.8,0.24402308326463315,167000,0.018418201516793065
14815,36042.0,53.9,53.8,0.1404833836858006,120800,0.0
14816,29053.0,42.5,26.0,0.0,95800,0.0
14817,26709.0,31.2,41.4,0.18198529411764705,157000,0.03566009104704097
14818,29669.0,49.3,52.7,0.15138971023063277,155200,0.0016406890894175555
14819,23444.0,49.6,34.6,0.04435483870967742,84500,0.0
14820,22307.0,43.3,33.8,0.04380952380952381,91700,0.0
14821,27325.0,49.3,48.9,0.09449465899753492,98600,0.015514809590973202
14822,24565.0,53.2,49.0,0.11963589076723016,71700,0.03015075376884422
14823,28098.0,41.7,48.7,0.09861386138613862,80500,0.0006939625260235947
14824,22692.0,48.4,53.8,0.034210526315789476,88600,0.0
14825,34755.0,55.4,50.9,0.06271186440677966,105400,0.015706806282722512
14826,23197.0,41.0,43.2,0.09305654974946313,85800,0.0
14827,34185.0,52.2,40.7,0.23648648648648649,87200,0.0
14830,35598.0,39.5,41.2,0.15469889858389357,116100,0.0009379885356956748
14836,32717.0,51.8,51.5,0.10935023771790808,89500,0.0
14837,28484.0,42.2,41.5,0.12842860804921816,106400,0.005620232838217583
14838,30504.0,43.7,46.4,0.11294117647058824,97800,0.0
14839,21856.0,38.1,40.4,0.04752851711026616,78400,0.020066889632107024
