,zipcode,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation,clusters
7461,26588,84843.91667,24218.0,43.4,47.8,0.11824505099999999,0.011099899,0
7462,26590,98122.33333,27383.0,47.6,46.1,0.087804878,0.0,0
7463,26591,63184.5,22951.0,45.7,46.4,0.094781683,0.0,0
7464,26601,69334.33333,22562.0,37.1,44.3,0.125175809,0.0,0
7465,26610,49843.75,14302.0,42.4,34.1,0.049222798,0.0,0
7466,26611,45265.91667,23308.0,51.3,73.7,0.0,0.0,0
7467,26615,52838.58333,37420.0,54.9,55.4,0.102189781,0.0,0
7468,26617,71723.66667,25007.0,43.5,51.5,0.16,0.0,0
7469,26619,84157.75,18165.0,37.7,23.9,0.040322581,0.0,0
7470,26621,63765.0,19579.0,38.8,42.0,0.025862068999999998,0.0,0
7471,26623,77905.75,22036.0,43.9,44.3,0.156492786,0.0,0
7472,26624,78372.33333,24785.0,51.6,52.4,0.160856574,0.0,0
7473,26627,77974.33333,17923.0,36.8,20.5,0.085972851,0.0,0
7474,26629,69130.16667,21846.0,71.3,70.4,0.09011627900000001,0.0,0
7475,26631,55213.0,15336.0,57.2,34.3,0.0,0.0,0
7476,26636,53716.083329999994,17388.0,37.1,54.7,0.018823529,0.0,0
7477,26638,63919.41667000001,9299.0,-666666666.0,36.4,0.0,0.0,1
7478,26651,84478.75,24585.0,43.4,45.2,0.089407914,0.000268456,0
7479,26656,59111.25,18194.0,66.9,29.5,0.0,0.0,0
7480,26660,55117.5,25762.0,55.5,47.1,0.075862069,0.0,0
7481,26662,83331.25,26989.0,37.9,44.3,0.135802469,0.0,0
7482,26676,52061.33333,20552.0,62.7,65.7,0.125348189,0.0,0
7483,26678,85301.5,27129.0,45.2,41.9,0.115432873,0.0,0
7484,26679,63854.583329999994,25504.0,35.5,40.6,0.055312955,0.0,0
7485,26680,84003.58333,15794.0,36.3,54.2,0.0,0.0,0
7486,26681,70846.5,17694.0,49.1,44.4,0.057894737,0.0,0
7487,26684,66203.41667,17629.0,37.5,65.4,0.0,0.0,0
7488,26690,65150.083329999994,27418.0,59.5,59.6,0.06359649099999999,0.0,0
7489,26691,57561.25,17000.0,42.4,36.7,0.015015015,0.0,0
7490,26704,142328.5833,20180.0,44.6,47.6,0.054808424,0.0,0
7491,26705,88063.5,31129.0,48.1,48.5,0.048449612,0.0,0
7492,26707,35750.91667,19641.0,45.7,45.7,0.045685279,0.0,0
7493,26710,106630.5,21343.0,48.2,47.5,0.037785016,0.009756098000000001,0
7494,26711,170593.9167,24548.0,44.4,45.6,0.099948744,0.007048458000000001,0
7495,26714,101420.4167,14869.0,48.6,42.7,0.082152975,0.0,0
7496,26716,94549.5,19850.0,44.0,45.7,0.03853211,0.0,0
7497,26717,56793.16667000001,24455.0,42.3,32.2,0.06875,0.0,0
7498,26719,132563.75,30299.0,48.3,51.2,0.093569662,0.001308044,0
7499,26720,61179.0,9053.0,37.7,11.8,0.0,0.0,0
7500,26722,100391.0,19987.0,42.4,29.6,0.038617886000000004,0.0,0
7501,26726,103911.5,21317.0,36.3,44.1,0.095082705,0.0175,0
7502,26731,119663.8333,25535.0,50.3,39.6,0.0,0.0,0
7503,26739,84711.75,24903.0,45.0,58.2,0.041033435,0.0,0
7504,26743,127226.3333,26742.0,46.1,47.4,0.075601375,0.0,0
7505,26753,115909.9167,24626.0,36.7,43.7,0.10058881300000001,0.0,0
7506,26755,115450.0,24315.0,51.3,51.7,0.051546392,0.0,0
7507,26757,122696.0,24231.0,49.3,46.0,0.08393600699999999,0.009345794000000001,0
7508,26761,131619.6667,18315.0,39.6,50.4,0.060324826,0.0,0
7509,26763,120111.8333,22669.0,53.6,52.7,0.09384858,0.0,0
7510,26764,96738.16667,22000.0,45.0,50.3,0.090123046,0.0,0
7511,26767,86772.33333,24446.0,49.9,45.6,0.055793990999999994,0.0,0
7512,26801,106816.1667,28397.0,46.7,51.2,0.16620111699999998,0.0,0
7513,26802,86873.0,23444.0,44.6,47.5,0.05974026,0.0,0
7514,26804,56640.41667000001,23319.0,36.8,44.5,0.049632353,0.0,0
7515,26807,96802.41667,26201.0,56.9,57.0,0.08934543699999999,0.006306305999999999,0
7516,26808,153144.3333,33052.0,44.9,50.7,0.017366136,0.0,0
7517,26810,100028.5,29424.0,35.5,42.8,0.12043010800000001,0.0,0
7518,26812,98493.25,31852.0,50.2,57.2,0.076115486,0.0,0
7519,26814,91857.5,20553.0,30.1,42.7,0.021276596000000002,0.0,0
7520,26815,94081.41667,29902.0,50.5,49.9,0.143835616,0.0,0
7521,26817,172954.75,34817.0,56.5,61.8,0.0,0.0,0
7522,26818,123371.9167,16749.0,35.9,30.8,0.078635015,0.0,0
7523,26823,119690.4167,40265.0,-666666666.0,25.8,0.083333333,0.0,1
7524,26833,119637.25,20281.0,41.4,40.7,0.089237057,0.0,0
7525,26836,102452.5,26503.0,44.7,45.6,0.0625,0.005531653,0
7526,26845,120777.0,27314.0,48.1,41.0,0.091262136,0.0,0
7527,26847,110734.5,23016.0,49.7,50.6,0.088974463,0.005780347,0
7528,26851,104876.25,23400.0,45.0,43.2,0.134572491,0.003378378,0
7529,26852,121935.25,23328.0,47.0,50.8,0.037325039,0.0,0
7530,26855,95654.75,29761.0,44.3,46.4,0.17021276600000002,0.0,0
7531,26865,170216.9167,26349.0,39.5,57.9,0.062222222,0.0,0
7532,26866,100410.4167,18061.0,54.8,44.0,0.100616016,0.0,0
7533,26884,81387.66667,26937.0,44.4,51.0,0.052941176,0.0,0
7534,27006,254228.3333,40573.0,46.5,48.4,0.239327417,0.00087007,0
7535,27007,150419.9167,28222.0,45.3,45.1,0.073538276,0.000904159,0
7536,27009,180496.5833,36622.0,45.1,43.3,0.20663404,0.012791573,0
7537,27011,122866.8333,22886.0,43.3,45.0,0.10981189599999999,0.0,0
7538,27012,224408.6667,38040.0,43.7,45.3,0.30080108899999997,0.00022480299999999998,0
7539,27013,156204.3333,25568.0,39.7,42.4,0.116463985,0.000726216,0
7540,27014,63260.333329999994,19015.0,25.1,36.8,0.13872832400000001,0.0,0
7541,27016,125475.9167,22309.0,42.9,46.7,0.099206349,0.0,0
7542,27017,132485.6667,20724.0,39.8,39.7,0.125988225,0.000828272,0
7543,27018,141746.75,25127.0,43.6,47.4,0.07811362,0.0,0
7544,27019,149541.5833,30347.0,42.3,53.0,0.115133725,0.0,0
7545,27020,126900.8333,22072.0,42.9,40.2,0.077915507,0.0,0
7546,27021,153284.5,26502.0,43.9,46.5,0.11429025599999999,0.0,0
7547,27022,133616.5833,26359.0,55.0,50.2,0.150525088,0.0,0
7548,27023,222467.5833,44845.0,43.6,46.5,0.29884809999999995,0.0,0
7549,27024,108407.0833,28294.0,47.1,46.2,0.121450415,0.0,0
7550,27025,116446.5833,24537.0,46.5,47.4,0.09067296300000001,0.0,0
7551,27027,70756.66667,19928.0,42.0,46.3,0.09486166,0.003351955,0
7552,27028,153435.25,24192.0,42.3,46.2,0.08774978300000001,0.002813187,0
7553,27030,111333.5833,22717.0,43.1,46.3,0.095368273,0.0034625570000000002,0
7554,27040,187098.5833,38437.0,43.2,48.7,0.26401510699999997,0.0,0
7555,27041,150659.6667,25050.0,41.6,44.1,0.149465536,0.008328376,0
7556,27042,107509.0833,27870.0,33.8,55.5,0.0,0.0,0
7557,27043,166561.5,28680.0,38.8,39.6,0.145724441,0.002734108,0
7558,27045,141854.6667,24511.0,37.9,46.1,0.161260988,0.0,0
7559,27046,117010.6667,25760.0,52.9,50.6,0.049210207,0.0,0
7560,27047,137648.8333,19593.0,37.6,36.1,0.07363420400000001,0.0,0
7561,27048,111198.3333,25937.0,44.4,45.0,0.121364266,0.0,0
7562,27050,141442.5,28888.0,47.7,49.6,0.17570281100000001,0.0,0
7563,27051,139118.6667,23202.0,41.0,43.5,0.143957903,0.0,0
7564,27052,135453.1667,22550.0,48.8,45.7,0.08234193299999999,0.0,0
7565,27053,135635.0,22999.0,55.1,55.7,0.097438051,0.00659824,0
7566,27054,148653.25,28060.0,44.6,43.7,0.096505824,0.0,0
7567,27055,135324.75,24545.0,42.6,46.1,0.07436126900000001,0.001174497,0
7568,27101,101940.4167,25026.0,34.6,36.5,0.18853362699999998,0.040535561,0
7569,27103,153530.1667,31035.0,34.3,38.8,0.231357323,0.008200981999999999,0
7570,27104,217841.5,50357.0,43.0,44.9,0.293310047,0.003822575,0
7571,27105,73510.33333,16798.0,33.9,38.1,0.10572872800000001,0.039439439,0
7572,27106,204239.1667,35959.0,36.0,37.3,0.260007039,0.009518798,0
7573,27107,125659.5,22059.0,33.8,36.9,0.14811481099999999,0.011315417,0
7574,27127,131940.9167,25228.0,34.3,34.1,0.174529921,0.006214051,0
7575,27203,99655.08333,18285.0,34.1,37.0,0.09293278599999999,0.004345937,0
7576,27205,144479.5833,23895.0,41.3,42.1,0.126064096,0.001500785,0
7577,27207,158185.1667,26343.0,45.5,47.1,0.12406015,0.002455494,0
7578,27208,127691.8333,23894.0,45.6,49.2,0.12680334099999999,0.0,0
7579,27209,86985.08333,24262.0,33.0,31.8,0.165959089,0.0,0
7580,27212,115829.0833,19790.0,37.4,53.9,0.15271838699999998,0.0,0
7581,27214,170567.8333,32081.0,38.1,39.2,0.18742031399999998,0.0,0
7582,27215,163604.9167,31794.0,39.5,45.7,0.21673424300000002,0.000803495,0
7583,27217,102041.8333,19780.0,36.7,40.5,0.09216516300000001,0.00035421199999999996,0
7584,27229,73464.0,14612.0,25.5,32.6,0.068134172,0.007705479,0
7585,27231,197154.6667,30435.0,43.5,50.3,0.141604855,0.009483667,0
7586,27233,165213.8333,34337.0,44.4,46.8,0.149034749,0.0,0
7587,27235,251670.75,42784.0,45.4,52.1,0.32757079,0.0,0
